node1,node2,directed_BOOLEAN,weight_DOUBLE
1733876789,1949382920,true,1
1733876789,364081256,true,1
1733876789,56999888185,true,1
1733876789,5894104122,true,1
1735901961,3023307488,true,1
1739057641,51665830889,true,1
1739497012,59561885322,true,1
1745737493,68117949802,true,1
17459495343,49053288664,true,2
1747057044,60726382307,true,3
1753030750,59702403165,true,1
17538486572,65369297377,true,1
1754988997,13521455499,true,2
1754988997,1949382920,true,1
1754988997,55066770017,true,1
1754988997,9454401305,true,1
17587656319,1296349192,true,1
1759255725,1790863422,true,1
17629521545,26079694411,true,1
17651586478,35879591141,true,1
1765258006,4802496137,true,1
1765258006,4916620642,true,1
17782208619,52197736535,true,1
17810281671,1946931907,true,1
17849775525,19493194122,true,1
1785463455,71157433271,true,1
1790863422,10322006202,true,5
1790863422,1108214757,true,1
1790863422,1949382920,true,3
1790863422,2170640965,true,1
1790863422,3065972195,true,1
1790863422,33278681976,true,1
1790863422,35194121186,true,1
1790863422,3628954996,true,1
1790863422,3710732504,true,1
1790863422,3868283956,true,1
1790863422,4080430826,true,1
1790863422,47016768597,true,1
1790863422,47332894208,true,1
1790863422,49397726123,true,1
1790863422,49743276108,true,1
1790863422,51363917189,true,1
1790863422,52130170744,true,1
1790863422,540698962,true,1
1790863422,55778051240,true,1
1790863422,57294144792,true,1
1790863422,57859750990,true,1
1790863422,59807915743,true,1
1790863422,72898563039,true,1
1790863422,73222501641,true,3
1790863422,73589507372,true,1
1790863422,908255153,true,1
1790863422,9286922401,true,1
1790863422,9649341779,true,1
17932629056,72898563039,true,1
18015517515,10322006202,true,1
18015517515,10507240092,true,2
18015517515,13521455499,true,5
18015517515,1949382920,true,1
18015517515,19817967700,true,1
18015517515,2117563324,true,1
18015517515,2980760951,true,1
18015517515,33278681976,true,3
18015517515,34169135973,true,1
18015517515,3561998462,true,1
18015517515,3710732504,true,1
18015517515,37729270122,true,1
18015517515,3868283956,true,1
18015517515,3929685484,true,1
18015517515,4080430826,true,1
18015517515,42286901046,true,1
18015517515,42758272184,true,1
18015517515,439573795,true,1
18015517515,44687134548,true,2
18015517515,46086814953,true,1
18015517515,47016768597,true,5
18015517515,52153764439,true,1
18015517515,52596958772,true,1
18015517515,53104155442,true,1
18015517515,5446537076,true,1
18015517515,5496840166,true,1
18015517515,55395703634,true,1
18015517515,57246458655,true,2
18015517515,57892977361,true,1
18015517515,58082963821,true,1
18015517515,58602884866,true,1
18015517515,59807915743,true,1
18015517515,61269819782,true,1
18015517515,61302792211,true,1
18015517515,65219982009,true,1
18015517515,7163448847,true,1
18015517515,7219800846,true,2
18015517515,7458572396,true,1
18015517515,7728290717,true,1
18015517515,8188525199,true,1
18025856830,52715246441,true,1
18035229860,15234850491,true,1
18035229860,50109298084,true,1
18035229860,8378640011,true,1
1803948229,45464978607,true,1
18060297359,8520361824,true,1
18099287709,1429993141,true,1
18099287709,67777626518,true,1
1818222111,1929064780,true,1
182419290,1581649755,true,1
1824890341,65386403098,true,1
1824890341,7163448847,true,3
1824890341,8500532298,true,2
18288791280,65861986312,true,1
1829974452,1949382920,true,1
18325798994,1549792747,true,1
18325798994,1949382920,true,1
18325798994,54539779400,true,1
18325798994,57953747930,true,1
18325798994,62045256287,true,1
18588155477,39789216699,true,1
18603773489,61506829126,true,1
18627665132,32912535458,true,1
1900526759,46456176818,true,1
1900526759,61302792211,true,1
19019890810,1929064780,true,1
19021775171,50076742946,true,1
190354673,1949382920,true,1
190354673,58082963821,true,1
190354673,8943060919,true,1
190561655,52063150785,true,1
190617344,10507240092,true,1
190617344,38224076348,true,8
190617344,56328948361,true,1
190617344,5754560099,true,4
190617344,57939545156,true,3
190617344,7219800846,true,1
190617344,73222501641,true,8
1911959518,72724234965,true,1
1916443031,32912535458,true,1
1922666617,60020943769,true,1
19228940018,10322006202,true,1
19228940018,27817698,true,1
192502742,364081256,true,1
19272467460,3144910593,true,1
19272467460,54539779400,true,1
1928680340,60515011571,true,1
1929064780,57953747930,true,2
19297648726,1929064780,true,1
1929875881,19724720484,true,1
1929875881,27817698,true,1
1929875881,43587224389,true,1
1929875881,44687134548,true,1
1929875881,49246960793,true,1
1929875881,5496840166,true,1
1929875881,55778051240,true,1
1929875881,58277343502,true,1
1929875881,66895090807,true,1
1931518908,57991129285,true,1
1935155521,32073614835,true,1
1935155521,364081256,true,1
1935155521,44687134548,true,3
1935155521,4503037422,true,1
1935155521,55778051240,true,1
1935155521,7629489579,true,1
1937837867,73222501641,true,1
1939868006,32912535458,true,1
1940006030,51935870796,true,1
1940483657,74807944806,true,1
1940849679,13013305206,true,1
1940849679,13521455499,true,1
1947061498,58603544791,true,1
19470782181,75095753643,true,1
1949382920,5496840166,true,1
1949382920,59807915743,true,1
